"DATAH","SECONDS","NANOSECONDS","NDX","DIAG","REMARK","DATE","TIME","H2O","CO2","CH4","CAVITY_P","CAVITY_T","LASER_PHASE_P","LASER_T","RESIDUAL","RING_DOWN_TIME","THERMAL_ENCLOSURE_T","PHASE_ERROR","LASER_T_SHIFT","INPUT_VOLTAGE","CHK","DATETIME","time_CST","REMARK_ID","time_elapsed","efflux_tree","Site","Treatment","RATE_CO2","RATE_CO2_molmol","RATE_CH4","RATE_CH4_molmol","CO2_flux.mol.s","CH4_flux.mol.s","CO2_flux.mol.m2.s","CH4_flux.mol.m2.s","CO2_flux.umol.m2.s","CH4_flux.umol.m2.s","Q1","Q3","IQR","is_outlier_ch4","is_outlier_co2"
"DATA",1736519813,350456953,93832,0,"S4-co2-eflux-v4","2025-01-10","14:36:53",27036.936,551.06049,1996.9442,40.7261,55.0003,29.5382,37.6484,0.00420715,12.1072,54.4998,94,-0.52491,13.6604,213,2025-01-10 14:36:53,2025-01-10 14:36:53,"4",18.65,"v4","S4","Elevated",1.99920999999995,1.99920999999995e-06,-0.037900000000036,-3.7900000000036e-11,3.70650773789405e-08,-7.02660767334705e-13,5.22909827043551e-06,-9.91305687995256e-11,5.22909827043551,-9.91305687995256e-05,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519814,350456953,93836,0,"S4-co2-eflux-v4","2025-01-10","14:36:54",27039.918,549.34741,1997.0106,40.7232,55.0003,29.5386,37.6484,0.00426151,12.1074,54.4998,-87.25,-0.52491,13.66,62,2025-01-10 14:36:54,2025-01-10 14:36:54,"4",18.6666666666667,"v4","S4","Elevated",-1.71307999999999,-1.71307999999999e-06,0.0664000000001579,6.64000000001579e-11,-3.17602666834983e-08,1.23104683248261e-12,-4.48070170973427e-06,1.73674664071185e-10,-4.48070170973427,0.000173674664071185,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519815,350456953,93840,0,"S4-co2-eflux-v4","2025-01-10","14:36:55",27040.059,548.49219,1996.9406,40.7249,55.0003,29.5357,37.6484,0.00428617,12.1076,54.4998,31.75,-0.52491,13.6596,139,2025-01-10 14:36:55,2025-01-10 14:36:55,"4",18.6833333333333,"v4","S4","Elevated",-0.855219999999917,-8.55219999999917e-07,-0.0700000000001637,-7.00000000001637e-11,-1.58556607239936e-08,-1.29779033544849e-12,-2.23689828624384e-06,-1.83090760316001e-10,-2.23689828624384,-0.000183090760316001,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519816,350456953,93844,0,"S4-co2-eflux-v4","2025-01-10","14:36:56",27042.088,549.90802,1996.9987,40.7253,55.0003,29.5349,37.6484,0.00426736,12.1073,54.4998,72.25,-0.52491,13.6616,144,2025-01-10 14:36:56,2025-01-10 14:36:56,"4",18.7,"v4","S4","Elevated",1.41582999999991,1.41582999999991e-06,0.058100000000195,5.8100000000195e-11,2.62492927233375e-08,1.07716597842334e-12,3.70321987396545e-06,1.51965331062435e-10,3.70321987396545,0.000151965331062435,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519817,350456953,93848,0,"S4-co2-eflux-v4","2025-01-10","14:36:57",27041.357,552.19281,1997.1663,40.7257,55.0003,29.5382,37.6484,0.00420196,12.1068,54.4998,76.25,-0.52491,13.6608,132,2025-01-10 14:36:57,2025-01-10 14:36:57,"4",18.7166666666667,"v4","S4","Elevated",2.28479000000004,2.28479000000004e-06,0.167599999999993,1.67599999999993e-10,4.2359691150321e-08,3.10728086029498e-12,5.9760562608775e-06,4.38371591841267e-10,5.9760562608775,0.000438371591841267,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519818,350456953,93852,0,"S4-co2-eflux-v4","2025-01-10","14:36:58",27042.348,552.03192,1997.0389,40.7274,55.0003,29.5369,37.6486,0.00421138,12.1082,54.4998,42.25,-0.52491,13.6616,119,2025-01-10 14:36:58,2025-01-10 14:36:58,"4",18.7333333333333,"v4","S4","Elevated",-0.160889999999995,-1.60889999999995e-07,-0.12740000000008,-1.2740000000008e-10,-2.9828783867116e-09,-2.3619784105122e-12,-4.20821034673879e-07,-3.3322518377455e-10,-0.420821034673879,-0.00033322518377455,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519819,350456953,93856,0,"S4-co2-eflux-v4","2025-01-10","14:36:59",27041.395,551.46924,1997.0673,40.7249,55.0003,29.5386,37.6484,0.00424523,12.1077,54.4998,-25.25,-0.52491,13.6608,182,2025-01-10 14:36:59,2025-01-10 14:36:59,"4",18.75,"v4","S4","Elevated",-0.56268,-5.6268e-07,0.0283999999999196,2.83999999999196e-11,-1.04320095135492e-08,5.26532078950664e-13,-1.47173584306238e-06,7.42825370421077e-11,-1.47173584306238,7.42825370421076e-05,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519820,350136995,93860,0,"S4-co2-eflux-v4","2025-01-10","14:37:00",27041.316,551.03278,1997.0713,40.7253,55.0003,29.5361,37.6484,0.00424757,12.1074,54.4998,20.75,-0.52491,13.6604,85,2025-01-10 14:37:00,2025-01-10 14:37:00,"4",18.7666666666667,"v4","S4","Elevated",-0.436460000000011,-4.36460000000011e-07,0.00400000000013279,4.00000000013279e-12,-8.09190814012194e-09,7.41594477422019e-14,-1.14159704639052e-06,1.04623291612372e-11,-1.14159704639052,1.04623291612372e-05,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519821,350136995,93864,0,"S4-co2-eflux-v4","2025-01-10","14:37:01",27043.213,548.75073,1996.9059,40.7232,55.0003,29.5369,37.6484,0.00430677,12.1073,54.4998,-90.75,-0.52491,13.6608,166,2025-01-10 14:37:01,2025-01-10 14:37:01,"4",18.7833333333333,"v4","S4","Elevated",-2.28205000000003,-2.28205000000003e-06,-0.165400000000091,-1.65400000000091e-10,-4.23088919286189e-08,-3.06649316403993e-12,-5.96888956540224e-06,-4.32617310803032e-10,-5.96888956540224,-0.000432617310803032,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519822,350136995,93868,0,"S4-co2-eflux-v4","2025-01-10","14:37:02",27043.369,550.23462,1996.984,40.7253,55.0003,29.5365,37.6484,0.00426524,12.1075,54.4998,39.75,-0.52491,13.66,229,2025-01-10 14:37:02,2025-01-10 14:37:02,"4",18.8,"v4","S4","Elevated",1.48388999999997,1.48388999999997e-06,0.0780999999999494,7.80999999999494e-11,2.75111157266302e-08,1.44796321711749e-12,3.88123640463814e-06,2.04276976866242e-10,3.88123640463814,0.000204276976866242,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519823,350136995,93872,0,"S4-co2-eflux-v4","2025-01-10","14:37:03",27042.293,550.6947,1997.0061,40.7253,55.0003,29.5378,37.6484,0.00424008,12.107,54.4998,-7.25,-0.52491,13.6604,250,2025-01-10 14:37:03,2025-01-10 14:37:03,"4",18.8166666666667,"v4","S4","Elevated",0.460080000000062,4.60080000000062e-07,0.0221000000001368,2.21000000001368e-11,8.52981967902605e-09,4.097309487646e-13,1.20337710008571e-06,5.78043686142742e-11,1.20337710008571,5.78043686142742e-05,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519824,350136995,93876,0,"S4-co2-eflux-v4","2025-01-10","14:37:04",27042.174,550.64471,1996.9762,40.7249,55.0003,29.5365,37.6484,0.00422644,12.1071,54.4998,-16.25,-0.52491,13.6588,171,2025-01-10 14:37:04,2025-01-10 14:37:04,"4",18.8333333333333,"v4","S4","Elevated",-0.0499899999999798,-4.99899999999798e-08,-0.0298999999999978,-2.98999999999978e-11,-9.26807698127027e-10,-5.54341871854517e-13,-1.30752958688168e-07,-7.82059104776459e-11,-0.130752958688168,-7.82059104776459e-05,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519825,350136995,93880,0,"S4-co2-eflux-v4","2025-01-10","14:37:05",27044.631,549.1272,1997.0355,40.7253,55.0003,29.5349,37.6484,0.00426506,12.107,54.4998,50.75,-0.52491,13.6592,10,2025-01-10 14:37:05,2025-01-10 14:37:05,"4",18.85,"v4","S4","Elevated",-1.51751000000002,-1.51751000000002e-06,0.0592999999998938,5.92999999998938e-11,-2.81344258848835e-08,1.09941381273968e-12,-3.96917228123553e-06,1.55104029809914e-10,-3.96917228123553,0.000155104029809914,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519826,350136995,93884,0,"S4-co2-eflux-v4","2025-01-10","14:37:06",27043.418,550.68347,1997.036,40.7261,55.0003,29.5378,37.648,0.00422506,12.1071,54.4998,43,-0.52491,13.6588,125,2025-01-10 14:37:06,2025-01-10 14:37:06,"4",18.8666666666667,"v4","S4","Elevated",1.55627000000004,1.55627000000004e-06,0.000500000000101863,5.00000000101863e-13,2.88530309334821e-08,9.26993096935604e-15,4.07055225080462e-06,1.30779114537766e-12,4.07055225080462,1.30779114537766e-06,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519827,350136995,93888,0,"S4-co2-eflux-v4","2025-01-10","14:37:07",27044.861,549.79932,1996.9363,40.7249,55.0003,29.5394,37.6484,0.00425749,12.1075,54.4998,-109.5,-0.52491,13.6588,214,2025-01-10 14:37:07,2025-01-10 14:37:07,"4",18.8833333333333,"v4","S4","Elevated",-0.884150000000091,-8.84150000000091e-07,-0.0996999999999844,-9.96999999999844e-11,-1.63920189297745e-08,-1.84842423491273e-12,-2.31256708190043e-06,-2.60773554335139e-10,-2.31256708190043,-0.000260773554335139,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519828,349818944,93892,0,"S4-co2-eflux-v4","2025-01-10","14:37:08",27042.996,548.95648,1996.8901,40.7245,55.0003,29.5361,37.6482,0.00428576,12.1067,54.4998,-52.25,-0.52491,13.6584,210,2025-01-10 14:37:08,2025-01-10 14:37:08,"4",18.9,"v4","S4","Elevated",-0.84283999999991,-8.4283999999991e-07,-0.0461999999999989,-4.61999999999989e-11,-1.5626137233239e-08,-8.56541621393978e-13,-2.20451737749087e-06,-1.20839901808275e-10,-2.20451737749087,-0.000120839901808275,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519829,349818944,93896,0,"S4-co2-eflux-v4","2025-01-10","14:37:09",27044.045,550.32147,1996.9822,40.7245,55.0003,29.5373,37.6484,0.00423641,12.108,54.4998,11.5,-0.52491,13.6584,24,2025-01-10 14:37:09,2025-01-10 14:37:09,"4",18.9166666666667,"v4","S4","Elevated",1.36498999999992,1.36498999999992e-06,0.0920999999998457,9.20999999998458e-11,2.53067261425655e-08,1.70752128420466e-12,3.57024367033055e-06,2.40895128929085e-10,3.57024367033055,0.000240895128929085,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519830,349818944,93900,0,"S4-co2-eflux-v4","2025-01-10","14:37:10",27044.936,548.68567,1996.8285,40.7241,55.0003,29.5365,37.6484,0.0042936,12.1071,54.4998,59.5,-0.52491,13.6581,37,2025-01-10 14:37:10,2025-01-10 14:37:10,"4",18.9333333333333,"v4","S4","Elevated",-1.63580000000002,-1.63580000000002e-06,-0.153699999999844,-1.53699999999844e-10,-3.0327506153167e-08,-2.84957677939663e-12,-4.27856951034595e-06,-4.02014998006785e-10,-4.27856951034595,-0.000402014998006785,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519831,349818944,93904,0,"S4-co2-eflux-v4","2025-01-10","14:37:11",27044.514,549.45013,1996.9537,40.7257,55.0003,29.5365,37.6484,0.0042613,12.1072,54.4998,47,-0.52491,13.6577,177,2025-01-10 14:37:11,2025-01-10 14:37:11,"4",18.95,"v4","S4","Elevated",0.764459999999985,7.64459999999985e-07,0.12519999999995,1.2519999999995e-10,1.41729828547802e-08,2.32119071425293e-12,1.99950803758343e-06,3.27470902735721e-10,1.99950803758343,0.000327470902735721,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519832,349818944,93908,0,"S4-co2-eflux-v4","2025-01-10","14:37:12",27043.1,549.21082,1996.8121,40.7261,55.0003,29.5365,37.6484,0.00424428,12.1075,54.4998,10.5,-0.52491,13.6588,210,2025-01-10 14:37:12,2025-01-10 14:37:12,"4",18.9666666666667,"v4","S4","Elevated",-0.239309999999932,-2.39309999999932e-07,-0.141599999999926,-1.41599999999926e-10,-4.43677435964804e-09,-2.62524444998542e-12,-6.2593499787296e-07,-3.70366452295307e-10,-0.62593499787296,-0.000370366452295307,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519833,349818944,93912,0,"S4-co2-eflux-v4","2025-01-10","14:37:13",27041.76,550.66052,1996.7877,40.7253,55.0003,29.5398,37.6484,0.00419939,12.1073,54.4998,-83,-0.52491,13.6588,252,2025-01-10 14:37:13,2025-01-10 14:37:13,"4",18.9833333333333,"v4","S4","Elevated",1.44970000000001,1.44970000000001e-06,-0.0244000000000142,-2.44000000000142e-11,2.68772378470754e-08,-4.52372631212678e-13,3.79180964613552e-06,-6.38202078814652e-11,3.79180964613552,-6.38202078814652e-05,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519834,349818944,93916,0,"S4-co2-eflux-v4","2025-01-10","14:37:14",27044.037,546.61218,1996.7057,40.7241,55.0003,29.5353,37.6484,0.00435426,12.1071,54.4998,-61.5,-0.52491,13.66,3,2025-01-10 14:37:14,2025-01-10 14:37:14,"4",19,"v4","S4","Elevated",-4.04834000000005,-4.04834000000005e-06,-0.0820000000001073,-8.20000000001073e-11,-7.50556646656758e-08,-1.52026867866666e-12,-1.05887664087993e-05,-2.14477747798523e-10,-10.5887664087993,-0.000214477747798523,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519835,349495887,93920,0,"S4-co2-eflux-v4","2025-01-10","14:37:15",27041.986,548.86853,1996.7539,40.7249,55.0003,29.5353,37.648,0.00425738,12.108,54.4998,44.25,-0.52491,13.6592,61,2025-01-10 14:37:15,2025-01-10 14:37:15,"4",19.0166666666667,"v4","S4","Elevated",2.25635,2.25635e-06,0.0481999999999516,4.81999999999516e-11,4.18324174768906e-08,8.93621345262971e-13,5.90166910054345e-06,1.26071066388596e-10,5.90166910054345,0.000126071066388596,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519836,349495887,93924,0,"S4-co2-eflux-v4","2025-01-10","14:37:16",27041.785,549.30115,1996.9015,40.7257,55.0003,29.5365,37.6484,0.00425209,12.1078,54.4998,30,-0.52491,13.6581,238,2025-01-10 14:37:16,2025-01-10 14:37:16,"4",19.0333333333333,"v4","S4","Elevated",0.432620000000043,4.32620000000043e-07,0.147600000000011,1.47600000000011e-10,8.02071507029238e-09,2.73648362159662e-12,1.13155321039615e-06,3.86059946036865e-10,1.13155321039615,0.000386059946036865,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519837,349495887,93928,0,"S4-co2-eflux-v4","2025-01-10","14:37:17",27040.43,549.70325,1996.9398,40.7241,55.0003,29.5373,37.6484,0.00422378,12.1073,54.4998,11.5,-0.52491,13.6581,36,2025-01-10 14:37:17,2025-01-10 14:37:17,"4",19.05,"v4","S4","Elevated",0.402100000000019,4.02100000000019e-07,0.038300000000163,3.8300000000163e-11,7.45487848403771e-09,7.10076712111033e-13,1.0517256388985e-06,1.00176801715947e-10,1.0517256388985,0.000100176801715947,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519838,349495887,93932,0,"S4-co2-eflux-v4","2025-01-10","14:37:18",27040.828,549.32098,1996.8798,40.7257,55.0003,29.5378,37.6484,0.00425503,12.1078,54.4998,63.5,-0.52491,13.6577,122,2025-01-10 14:37:18,2025-01-10 14:37:18,"4",19.0666666666667,"v4","S4","Elevated",-0.382270000000062,-3.82270000000062e-07,-0.0600000000001728,-6.00000000001728e-11,-7.08723302186876e-09,-1.1123917160993e-12,-9.99858642083504e-07,-1.569349374138e-10,-0.999858642083504,-0.0001569349374138,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519839,349495887,93936,0,"S4-co2-eflux-v4","2025-01-10","14:37:19",27039.115,550.39618,1996.8984,40.7257,55.0003,29.5378,37.6484,0.00421261,12.107,54.4998,-55.5,-0.52491,13.6573,102,2025-01-10 14:37:19,2025-01-10 14:37:19,"4",19.0833333333333,"v4","S4","Elevated",1.0752,1.0752e-06,0.0186000000001059,1.86000000001059e-11,1.9934059552442e-08,3.44841431991754e-13,2.81227407844718e-06,4.86498305984147e-11,2.81227407844718,4.86498305984147e-05,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519840,349495887,93940,0,"S4-co2-eflux-v4","2025-01-10","14:37:20",27040.602,548.07117,1996.7256,40.7245,55.0003,29.5353,37.6484,0.00430221,12.1079,54.4998,-119,-0.52491,13.6565,55,2025-01-10 14:37:20,2025-01-10 14:37:20,"4",19.1,"v4","S4","Elevated",-2.32500999999991,-2.32500999999991e-06,-0.172800000000052,-1.72800000000052e-10,-4.31053643973415e-08,-3.20368814235774e-12,-6.08125498058988e-06,-4.51972619750578e-10,-6.08125498058988,-0.000451972619750578,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519841,349495887,93944,0,"S4-co2-eflux-v4","2025-01-10","14:37:21",27040.488,549.01599,1996.774,40.7241,55.0003,29.5336,37.6484,0.00426724,12.1076,54.4998,40.5,-0.52491,13.6569,42,2025-01-10 14:37:21,2025-01-10 14:37:21,"4",19.1166666666667,"v4","S4","Elevated",0.944819999999936,9.44819999999936e-07,0.0483999999999014,4.83999999999014e-11,1.75168323533641e-08,8.97329317649027e-13,2.47125445944782e-06,1.26594182846509e-10,2.47125445944782,0.000126594182846509,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519842,349495887,93948,0,"S4-co2-eflux-v4","2025-01-10","14:37:22",27039.074,550.35089,1996.9698,40.7265,55.0003,29.5353,37.6484,0.00421275,12.1078,54.4998,35,-0.52491,13.6573,5,2025-01-10 14:37:22,2025-01-10 14:37:22,"4",19.1333333333333,"v4","S4","Elevated",1.33490000000006,1.33490000000006e-06,0.19580000000019,1.9580000000019e-10,2.47488616969459e-08,3.6301049668638e-12,3.49154079921813e-06,5.12131012426056e-10,3.49154079921813,0.000512131012426056,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519843,349175930,93952,0,"S4-co2-eflux-v4","2025-01-10","14:37:23",27038.932,548.39764,1996.6925,40.7236,55.0003,29.5349,37.648,0.00428282,12.1075,54.4998,-78,-0.52491,13.6565,251,2025-01-10 14:37:23,2025-01-10 14:37:23,"4",19.15,"v4","S4","Elevated",-1.95325000000003,-1.95325000000003e-06,-0.277299999999968,-2.77299999999968e-10,-3.62129853244123e-08,-5.1411037145569e-12,-5.10888610837709e-06,-7.25300969078606e-10,-5.10888610837709,-0.000725300969078606,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519844,349175930,93956,0,"S4-co2-eflux-v4","2025-01-10","14:37:24",27039.695,547.28815,1996.5884,40.7253,55.0003,29.5336,37.6482,0.00430759,12.107,54.4998,45,-0.52491,13.6557,205,2025-01-10 14:37:24,2025-01-10 14:37:24,"4",19.1666666666667,"v4","S4","Elevated",-1.10949000000005,-1.10949000000005e-06,-0.104100000000017,-1.04100000000017e-10,-2.0569791418192e-08,-1.92999962742705e-12,-2.90196239517905e-06,-2.72282116412202e-10,-2.90196239517905,-0.000272282116412202,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519845,349175930,93960,0,"S4-co2-eflux-v4","2025-01-10","14:37:25",27037.51,548.63428,1996.702,40.7253,55.0003,29.5349,37.6484,0.00425959,12.1071,54.4998,104.5,-0.52491,13.6557,22,2025-01-10 14:37:25,2025-01-10 14:37:25,"4",19.1833333333333,"v4","S4","Elevated",1.34613000000002,1.34613000000002e-06,0.113599999999906,1.13599999999906e-10,2.49570643464744e-08,2.10612831580687e-12,3.52091378833721e-06,2.97130148169025e-10,3.52091378833721,0.000297130148169025,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519846,349175930,93964,0,"S4-co2-eflux-v4","2025-01-10","14:37:26",27038.764,549.22205,1996.9292,40.7241,55.0003,29.5357,37.6484,0.00423667,12.107,54.4998,59,-0.52491,13.6553,193,2025-01-10 14:37:26,2025-01-10 14:37:26,"4",19.2,"v4","S4","Elevated",0.587769999999978,5.87769999999978e-07,0.227200000000039,2.27200000000039e-10,1.08971746494963e-08,4.21225663161796e-12,1.537360802724e-06,5.94260296338645e-10,1.537360802724,0.000594260296338645,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519847,349175930,93968,0,"S4-co2-eflux-v4","2025-01-10","14:37:27",27037.809,550.11633,1996.797,40.7261,55.0003,29.5382,37.6484,0.004208,12.1078,54.4998,35,-0.52491,13.6553,86,2025-01-10 14:37:27,2025-01-10 14:37:27,"4",19.2166666666667,"v4","S4","Elevated",0.894279999999981,8.94279999999981e-07,-0.132200000000012,-1.32200000000012e-10,1.65798277311733e-08,-2.45096974779863e-12,2.33906293050009e-06,-3.4577997876744e-10,2.33906293050009,-0.00034577997876744,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519848,349175930,93972,0,"S4-co2-eflux-v4","2025-01-10","14:37:28",27036.697,548.59216,1996.8093,40.7236,55.0003,29.5386,37.6484,0.00426607,12.1073,54.4998,-73.75,-0.52491,13.6557,205,2025-01-10 14:37:28,2025-01-10 14:37:28,"4",19.2333333333333,"v4","S4","Elevated",-1.52416999999991,-1.52416999999991e-06,0.0122999999998683,1.22999999998683e-11,-2.82579013653683e-08,2.28040301797259e-13,-3.98659205928814e-06,3.21716621693918e-11,-3.98659205928814,3.21716621693918e-05,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519849,349175930,93976,0,"S4-co2-eflux-v4","2025-01-10","14:37:29",27037.887,547.46167,1996.8636,40.7253,55.0003,29.5349,37.6484,0.00427986,12.1073,54.4998,-5.75,-0.52491,13.6557,172,2025-01-10 14:37:29,2025-01-10 14:37:29,"4",19.25,"v4","S4","Elevated",-1.13049000000001,-1.13049000000001e-06,0.054300000000012,5.4300000000012e-11,-2.09591285188249e-08,1.00671450306719e-12,-2.95688962327362e-06,1.42026118359111e-10,-2.95688962327362,0.000142026118359111,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519850,348865032,93980,0,"S4-co2-eflux-v4","2025-01-10","14:37:30",27034.285,549.87402,1996.7272,40.7261,55.0003,29.5357,37.6484,0.00422321,12.1073,54.4998,-28.75,-0.52491,13.6557,161,2025-01-10 14:37:30,2025-01-10 14:37:30,"4",19.2666666666667,"v4","S4","Elevated",2.41234999999995,2.41234999999995e-06,-0.136399999999867,-1.36399999999867e-10,4.47246359387395e-08,-2.52883716792267e-12,6.30969993781802e-06,-3.56765424385996e-10,6.30969993781802,-0.000356765424385996,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519851,348865032,93984,0,"S4-co2-eflux-v4","2025-01-10","14:37:31",27037.258,547.09271,1996.756,40.7249,55.0003,29.5345,37.6482,0.00430549,12.1077,54.4998,-56.25,-0.52491,13.6573,128,2025-01-10 14:37:31,2025-01-10 14:37:31,"4",19.2833333333333,"v4","S4","Elevated",-2.78130999999996,-2.78130999999996e-06,0.0288000000000466,2.88000000000466e-11,-5.15651033982534e-08,5.33948023726992e-13,-7.27474517961854e-06,7.53287699585287e-11,-7.27474517961854,7.53287699585287e-05,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519852,348865032,93988,0,"S4-co2-eflux-v4","2025-01-10","14:37:32",27034.332,549.25287,1997.0247,40.7257,55.0003,29.5345,37.648,0.00423583,12.1077,54.4998,92.75,-0.52491,13.6561,81,2025-01-10 14:37:32,2025-01-10 14:37:32,"4",19.3,"v4","S4","Elevated",2.16016000000002,2.16016000000002e-06,0.268699999999853,2.68699999999853e-10,4.00490681573696e-08,4.98166090191432e-12,5.650076240047e-06,7.02806961382392e-10,5.650076240047,0.000702806961382392,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519853,348865032,93992,0,"S4-co2-eflux-v4","2025-01-10","14:37:33",27034.83,549.62762,1996.8301,40.7253,55.0003,29.5373,37.6484,0.00424177,12.1069,54.4998,-3.5,-0.52491,13.6557,19,2025-01-10 14:37:33,2025-01-10 14:37:33,"4",19.3166666666667,"v4","S4","Elevated",0.374749999999949,3.74749999999949e-07,-0.194600000000037,-1.94600000000037e-10,6.94781326011595e-09,-3.60785713253904e-12,9.80189463260735e-07,-5.08992313677387e-10,0.980189463260735,-0.000508992313677387,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519854,348865032,93996,0,"S4-co2-eflux-v4","2025-01-10","14:37:34",27033.551,547.89893,1996.949,40.7232,55.0003,29.5365,37.6484,0.00429833,12.1076,54.4998,-119.5,-0.52491,13.6549,151,2025-01-10 14:37:34,2025-01-10 14:37:34,"4",19.3333333333333,"v4","S4","Elevated",-1.72869000000003,-1.72869000000003e-06,0.118900000000167,1.18900000000167e-10,-3.20496739283033e-08,2.20438958406687e-12,-4.52153094928474e-06,3.10992734307888e-10,-4.52153094928474,0.000310992734307888,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519855,348865032,94000,0,"S4-co2-eflux-v4","2025-01-10","14:37:35",27032.514,549.60498,1996.9667,40.7245,55.0003,29.5353,37.6484,0.00423044,12.1077,54.4998,-5,-0.52491,13.6553,214,2025-01-10 14:37:35,2025-01-10 14:37:35,"4",19.35,"v4","S4","Elevated",1.70605,1.70605e-06,0.017699999999877,1.7699999999877e-11,3.1629931454096e-08,3.2815555624607e-13,4.46231416623404e-06,4.6295806536616e-11,4.46231416623405,4.6295806536616e-05,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519856,348865032,94004,0,"S4-co2-eflux-v4","2025-01-10","14:37:36",27033.611,547.56329,1996.7494,40.7236,55.0003,29.534,37.6484,0.00429855,12.1072,54.4998,-44.25,-0.52491,13.6545,115,2025-01-10 14:37:36,2025-01-10 14:37:36,"4",19.3666666666667,"v4","S4","Elevated",-2.0416899999999,-2.0416899999999e-06,-0.217300000000023,-2.17300000000023e-10,-3.78526507139357e-08,-4.02871199846181e-12,-5.34020820612405e-06,-5.68366031665401e-10,-5.34020820612405,-0.000568366031665401,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
"DATA",1736519857,348865032,94008,0,"S4-co2-eflux-v4","2025-01-10","14:37:37",27031.332,549.30054,1996.8748,40.7261,55.0003,29.5345,37.6484,0.00423424,12.1075,54.4998,33,-0.52491,13.6537,212,2025-01-10 14:37:37,2025-01-10 14:37:37,"4",19.3833333333333,"v4","S4","Elevated",1.7372499999999,1.7372499999999e-06,0.125400000000127,1.25400000000127e-10,3.22083751464641e-08,2.32489868664321e-12,4.54392033368872e-06,3.27994019194229e-10,4.54392033368872,0.000327994019194229,-2.31855676534493,2.52163057435744,4.84018733970237,FALSE,FALSE
